ID Institution,Institution,ID Stage 1a,Stage 1a,ID Stage 1b,Stage 1b,ID Stage 2,Stage 2,Avg efectiveness,Avg overcoming,Avg initiative,Avg integration,Avg improvement,Avg fairness,Avg sned_score
8485,LICEO INSTITUTO NACIONAL,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,90.40899658203125,44.89500427246094,85.6500015258789,59.58333206176758,74.0740737915039,79.60076904296875,73.13374328613281
8487,LICEO JAVIERA CARRERA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,85.02360534667969,43.98467254638672,86.4800033569336,75.66666412353516,92.59259033203125,95.52092742919922,75.61302947998047
8488,LICEO ISAURA DINATOR DE GUZMAN,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,50.50526428222656,49.918243408203125,73.4000015258789,42.5,100.0,95.52092742919922,62.20766067504883
8489,LICEO BICENTENARIO TERESA PRATS,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,78.2873764038086,46.16864776611328,83.3499984741211,84.16666412353516,92.59259033203125,95.52092742919922,73.9693374633789
8490,LICEO NRO 2 MIGUEL LUIS AMUNATEGUI,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,47.92680740356445,49.56966018676758,77.44999694824219,62.75,92.59259033203125,95.52092742919922,62.26337814331055
8491,LICEO DE APLICACION RECTOR JORGE E SCHNE,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,73.08872985839844,45.20469665527344,85.0999984741211,94.25,92.59259033203125,95.52092742919922,72.38510131835938
8492,LICEO MANUEL BARROS BORGONO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,68.11943054199219,40.54612350463867,70.54000091552734,72.0,92.59259033203125,95.52092742919922,67.2559585571289
8494,LICEO VALENTIN LETELIER,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,45.55604934692383,34.322296142578125,93.19999694824219,80.5,81.27571868896484,97.0792465209961,59.0659294128418
8495,LICEO CONFEDERACION SUIZA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.83206558227539,47.478721618652344,83.18000030517578,40.400001525878906,73.897705078125,96.96818542480469,63.033660888671875
8496,LICEO POLIV.LIB. GRAL JOSE DE SAN MARTIN,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,55.71863555908203,79.00824737548828,77.40908813476562,15.0,100.0,97.04671478271484,71.48302459716797
8497,LICEO GABRIELA MISTRAL,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,56.686195373535156,48.96201705932617,76.97000122070312,68.25,74.0740737915039,96.40694427490234,65.40496826171875
8498,LICEO DARIO SALAS,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,55.08048629760742,49.00991439819336,74.93000030517578,60.5,74.0740737915039,95.52092742919922,64.11944580078125
8499,INTERNADO NACIONAL BARROS ARANA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,77.83637237548828,41.35453414916992,0.0,0.0,100.0,95.66631317138672,63.425315856933594
8500,LICEO INDUSTRIAL ELIODORO GARCIA ZEGERS,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,51.97291946411133,49.918243408203125,76.08181762695312,63.33333206176758,74.0740737915039,96.98201751708984,63.75619125366211
8501,LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,50.69083023071289,42.658241271972656,96.45454406738281,74.91666412353516,92.59259033203125,96.80646514892578,63.382293701171875
8502,LICEO COMERCIAL LUIS CORREA PRIETO,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,54.86391067504883,53.96018600463867,78.38182067871094,78.25,100.0,95.52092742919922,67.03851318359375
8503,INST.SUP.DE COMERCIO EDUARDO FREI M.,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,61.71216583251953,47.407039642333984,82.68181610107422,38.0,74.0740737915039,95.52092742919922,65.46446228027344
8504,LICEO TECNICO A N° 27 CLELIA CLAVEL DINAT,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,54.002357482910156,48.077945709228516,85.39090728759766,67.66666412353516,92.59259033203125,95.52092742919922,64.8159408569336
8505,LICEO POLIVALENTE A-28 EMILIA TORO DE BAL,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,49.38644027709961,46.651214599609375,67.34545135498047,75.91666412353516,92.59259033203125,95.52092742919922,62.0383415222168
8506,INSTITUTO COMERCIAL ELIODORO DOMINGUEZ DOMINGUEZ,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,59.465553283691406,52.46435546875,0.0,0.0,92.59259033203125,95.52092742919922,59.55873107910156
8507,LICEO COMERCIAL JOAQUIN VERA MORALES,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,48.59821319580078,49.918243408203125,81.83636474609375,65.0,81.48148345947266,79.60076904296875,59.26042938232422
8508,LICEO POLIVALENTE JUAN A.RIOS,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,46.94623565673828,49.918243408203125,0.0,0.0,74.0740737915039,95.52092742919922,53.843299865722656
8510,LICEO PAULA JARAQUEMADA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.317657470703125,35.1808967590332,91.94999694824219,80.08333587646484,81.48148345947266,97.16667938232422,62.10565185546875
8511,LICEO EXPERIMENTAL ARTISTICO B-65,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,64.94213104248047,43.65752410888672,81.89090728759766,93.08333587646484,92.59259033203125,95.52092742919922,68.68677520751953
8513,ESC. BAS. REPUBLICA ORIENTAL DE URUGUAY,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,59.41212844848633,46.47539520263672,84.44999694824219,53.33333206176758,92.59259033203125,97.0568618774414,65.93362426757812
8514,LICEO ROSA ESTER ALESANDRI RODRIGUEZ,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,62.30906677246094,46.18914794921875,87.0,61.16666793823242,55.55555725097656,96.95404052734375,66.70664978027344
8515,ESCUELA BASICA CORNELIA OLIVARES,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,54.43366241455078,42.724491119384766,81.08000183105469,63.75,74.0740737915039,97.04866790771484,62.98780059814453
8518,LICEO ESTACION CENTRAL,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,50.518123626708984,48.55957794189453,85.69000244140625,83.66666412353516,81.48148345947266,96.71595764160156,64.520263671875
8519,ESCUELA BASICA PEDRO AGUIRRE CERDA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.166709899902344,40.55887985229492,83.7300033569336,86.5,81.48148345947266,97.06526947021484,61.880958557128906
8520,ESCUELA BASICA PROVINCIA DE CHILOE,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,63.07514190673828,45.669822692871094,65.37999725341797,31.916667938232422,92.59259033203125,97.03543090820312,64.84363555908203
8521,ESCUELA CARLOS CONDELL DE LA HAZA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,67.11177062988281,44.87083435058594,98.80000305175781,91.33333587646484,92.59259033203125,96.92498016357422,71.06520080566406
8522,ESCUELA BASICA REPUBLICA DE COLOMBIA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,50.937076568603516,46.79603576660156,82.6500015258789,73.58333587646484,100.0,95.52092742919922,63.602378845214844
8523,ESCUELA BASICA REPUBLICA DE PANAMA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,55.31782150268555,42.36378479003906,93.80000305175781,72.16666412353516,92.59259033203125,96.9901123046875,64.75546264648438
8529,ESCUELA DE PARVULOS ANTU-HUILEN,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,60.50236892700195,47.2756462097168,98.18181610107422,97.19999694824219,74.0740737915039,96.95075988769531,69.18461608886719
8530,ESCUELA CADETE ARTURO PRAT CHACON,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,56.55195236206055,48.04795837402344,90.4000015258789,80.33333587646484,92.59259033203125,96.99775695800781,67.00967407226562
8531,ESCUELA BASICA IRENE FREI DE CID,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,62.08444595336914,45.17217254638672,100.0,95.5,100.0,97.10633850097656,69.75785064697266
8532,ESCUELA BASICA LIBERTADORES DE CHILE,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,62.55771255493164,45.14122009277344,81.58999633789062,77.33333587646484,92.59259033203125,96.67906188964844,67.66920471191406
8533,ESCUELA BASICA BENJAMIN VICUNA MACKENNA,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,66.42002868652344,49.78805160522461,84.5999984741211,74.25,92.59259033203125,97.02788543701172,70.50255584716797
8535,LICEO REPUBLICA DE BRASIL,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,57.971046447753906,45.461734771728516,88.5999984741211,64.5,92.59259033203125,97.05147552490234,65.9227523803711
8536,ESCUELA REPUBLICA DE ISRAEL,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,66.10176849365234,43.9989128112793,94.25,77.41666412353516,92.59259033203125,97.04776763916016,69.50554656982422
8537,ESCUELA ARNALDO FALABELLA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,54.558074951171875,47.181846618652344,74.19999694824219,40.16666793823242,92.59259033203125,96.90921783447266,63.02961730957031
8540,ESCUELA BASICA REPUBLICA DE HAITI,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,53.41713333129883,49.01731491088867,48.290000915527344,16.083332061767578,100.0,96.82862854003906,60.4930534362793
8541,LICEO DE ADULTOS HERBERT VARGAS WALLIS,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.83206558227539,47.478721618652344,85.5,100.0,100.0,93.14518737792969,65.83384704589844
8542,LICEO SAN FRANCISCO DE QUITO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,58.79458999633789,41.17499923706055,100.0,100.0,81.48148345947266,96.94951629638672,67.24152374267578
8544,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,59.228759765625,45.92670822143555,90.93000030517578,56.5,81.48148345947266,96.94539642333984,66.01253509521484
8546,ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,50.49661636352539,39.292667388916016,95.25,81.5,62.96296310424805,96.9858627319336,62.07184600830078
8547,ESCUELA NUEVA ZELANDIA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,49.285789489746094,35.166351318359375,84.08999633789062,82.33333587646484,81.48148345947266,97.01168823242188,60.21658706665039
8548,ESCUELA BASICA DR LUIS CALVO MACKENNA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,62.04304122924805,42.998348236083984,87.5,80.66666412353516,92.59259033203125,97.01018524169922,67.47289276123047
8549,ESCUELA FERNANDO ALESSANDRI RODRIGUEZ,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,50.02037811279297,45.101566314697266,0.0,0.0,92.59259033203125,95.73576354980469,54.04969787597656
8552,ESCUELA BAS SALVADOR SANFUENTES REP EEUU,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,71.3226089477539,49.63227081298828,86.08000183105469,57.33333206176758,100.0,95.52092742919922,71.33247375488281
8553,ESCUELA DE ADULTOS  JORGE ALESSANDRI R.,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.83206558227539,47.478721618652344,96.8499984741211,73.75,81.48148345947266,96.98513793945312,65.67676544189453
8554,LICEO MUNICIPAL METROPOLITANO DE ADULTOS,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,66.20064544677734,47.565067291259766,74.0999984741211,45.375,100.0,95.52092742919922,67.54180908203125
8555,ESCUELA REPUBLICA EL LIBANO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,53.979583740234375,46.35936737060547,0.0,0.0,100.0,95.87802124023438,56.046234130859375
8556,ESCUELA REPUBLICA DE AUSTRIA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.62764358520508,44.41278076171875,96.8499984741211,78.5,100.0,96.97749328613281,66.08885192871094
8558,ESCUELA BÁSICA HUMBERTO VALENZUELA GARCÍA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.015098571777344,50.68113708496094,93.5999984741211,64.08333587646484,100.0,96.94178771972656,66.69366455078125
8561,ESCUELA REPUBLICA DE ALEMANIA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,49.6561164855957,41.459983825683594,69.05000305175781,22.166667938232422,100.0,95.52092742919922,58.247493743896484
8562,CIUDAD SANTIAGO DE CHILE,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,56.54448318481445,43.16135025024414,98.0999984741211,78.33333587646484,92.59259033203125,97.05984497070312,66.01432037353516
8563,ESCUELA BASICA REPUBLICA DE MEXICO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,52.86262893676758,42.968727111816406,0.0,0.0,100.0,95.75653839111328,54.656856536865234
8564,ESCUELA BASICA REINO DE NORUEGA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,54.01875686645508,52.62559127807617,74.38999938964844,51.25,74.0740737915039,95.52092742919922,64.24408721923828
8569,ESCUELA BASICA REPUBLICA DEL ECUADOR,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,62.71269226074219,39.679298400878906,90.0,98.33333587646484,92.59259033203125,95.52092742919922,67.49702453613281
8571,ESCUELA HOGAR DE MENORES,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.83206558227539,47.478721618652344,0.0,0.0,92.59259033203125,97.57395935058594,56.530029296875
8572,ESCUELA BASICA CAMILO MORI,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,53.807106018066406,50.66326904296875,80.88999938964844,70.83333587646484,81.48148345947266,97.0579833984375,65.47179412841797
8576,ESCUELA BASICA REYES CATOLICOS,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,57.50215148925781,43.571041107177734,0.0,0.0,92.59259033203125,95.81377410888672,56.40657043457031
8579,ESCUELA BASICA UNION LATINOAMERICANA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.408302307128906,50.079383850097656,96.7300033569336,89.0,100.0,96.93588256835938,65.88299560546875
8581,ESCUELA BÁSICA F Nº 64,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,57.10761260986328,47.039764404296875,80.9000015258789,43.08333206176758,100.0,96.80646514892578,64.60653686523438
8585,ESC. CENTRO DE CAPACITACION LABORAL SANTIAGO,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,86.0,50.5,92.59259033203125,98.09200286865234,88.90597534179688
8586,ESCUELA DIFERENCIAL JUAN SANDOVAL C,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,100.0,89.375,100.0,98.09200286865234,97.28282928466797
8587,LICEO DE ADULTOS ESTACION CENTRAL,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.83206558227539,47.478721618652344,42.79999923706055,54.5,92.59259033203125,95.52092742919922,61.371360778808594
8589,LICEO MIGUEL RAFAEL PRADO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,70.42134094238281,44.38383865356445,98.6500015258789,85.5,92.59259033203125,96.94171142578125,71.85639953613281
8592,LICEO JOSE MIGUEL INFANTE,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,75.23169708251953,49.398197174072266,81.6500015258789,45.25,92.59259033203125,95.52092742919922,71.69518280029297
8598,COLEGIO ALTO PALENA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,62.88282012939453,48.8333854675293,0.0,0.0,92.59259033203125,95.52092742919922,59.80644989013672
8601,COLEGIO WUNMAN,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,48.228633880615234,72.91157531738281,51.130001068115234,30.666667938232422,62.96296310424805,95.52092742919922,65.13483428955078
8603,CENTRO EDUCATIVO SALESIANOS ALAMEDA,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,82.64340209960938,46.078857421875,88.40908813476562,71.25,92.59259033203125,96.80646514892578,75.4964599609375
8604,COLEGIO SANTA CRUZ,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,74.2935791015625,44.987342834472656,76.08000183105469,62.0,92.59259033203125,95.52092742919922,70.6163330078125
8611,COLEGIO NUESTRA SENORA DE ANDACOLLO,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,68.41328430175781,50.664249420166016,0.0,0.0,92.59259033203125,95.59424591064453,62.381492614746094
8613,COLEGIO FRANCISCANO MARIA REINA,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,76.08548736572266,47.24432373046875,76.55000305175781,64.83333587646484,92.59259033203125,95.52092742919922,72.08116149902344
8614,COLEGIO MARIA TERESA CANCINO AGUILAR,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,71.47938537597656,47.81013107299805,81.4000015258789,76.08333587646484,92.59259033203125,95.69600677490234,71.4273452758789
8615,ESCUELA COLEGIO POLIVALENTE STA FAMILIA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,69.7752914428711,45.202999114990234,100.0,85.16666412353516,92.59259033203125,96.95027160644531,71.91294860839844
8616,COLEGIO POLIVALENTE PLUS ULTRA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.78969955444336,44.19261169433594,87.68181610107422,83.16666412353516,55.55555725097656,95.52092742919922,63.82107925415039
8617,LICEO POLIT. SARA BLINDER DARGOLTZ,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,61.15007019042969,45.11469268798828,99.2272720336914,97.16666412353516,92.59259033203125,96.94577026367188,69.24952697753906
8618,INSTITUTO DE ENS.MEDIA CLAUDIO MATTE,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,76.22087860107422,49.918243408203125,86.75,72.16666412353516,92.59259033203125,95.52092742919922,73.8586196899414
8620,COLEGIO SAN SEBASTIAN,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,59.59703063964844,48.54669189453125,0.0,0.0,92.59259033203125,95.52092742919922,58.51042938232422
8621,ESCUELA TECNICA L.BDO.O'HIGGINS-DIURNA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,44.01744842529297,49.918243408203125,0.0,0.0,92.59259033203125,95.52092742919922,53.13002014160156
8623,ESC. BAS. PART. TERESIANA DE SAN GABRIEL,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,58.84941482543945,44.35962677001953,54.34000015258789,33.58333206176758,92.59259033203125,95.52092742919922,62.000999450683594
8625,CENTRO EDUC. CASA TALLERES SAN VICENTE DE PAU,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,57.158687591552734,49.7767333984375,75.63636779785156,53.83333206176758,92.59259033203125,95.52092742919922,65.18250274658203
8627,COLEGIO SANTA MARIA DE SANTIAGO,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,65.45526123046875,54.44234085083008,78.12999725341797,50.41666793823242,92.59259033203125,95.52092742919922,69.53739166259766
8629,COLEGIO POLITÉCNICO SANTA ANA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,63.22977828979492,49.18648147583008,76.89090728759766,88.83333587646484,92.59259033203125,95.52092742919922,69.08881378173828
8631,COLEGIO ECHAURREN,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,59.73180389404297,49.98371505737305,93.44999694824219,85.58333587646484,92.59259033203125,97.00678253173828,69.17572021484375
8632,LICEO POLIVALENTE SANTA JULIANA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,68.35308074951172,52.299556732177734,0.0,0.0,100.0,95.52092742919922,62.949119567871094
8634,LICEO RUIZ TAGLE,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,79.49330139160156,45.077476501464844,99.1500015258789,83.58333587646484,92.59259033203125,96.89714813232422,75.33160400390625
8636,LICEO LEONARDO MURIALDO,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,76.79560089111328,50.36070251464844,82.19999694824219,88.83333587646484,92.59259033203125,95.52092742919922,74.7554931640625
8639,LICEO Y COLEGIO NUEVO HISPANO CHILENO,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,72.86458587646484,52.545833587646484,0.0,0.0,100.0,95.52092742919922,64.68733215332031
8643,INSTITUTO COMERCIAL BLAS CANAS,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,68.8250732421875,54.66665267944336,0.0,0.0,100.0,95.52092742919922,63.78654479980469
8644,COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,42.747169494628906,43.55180358886719,0.0,0.0,100.0,95.52092742919922,51.02556228637695
8645,LICEO JOSE DOMINGO CANAS,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,72.17589569091797,46.83958053588867,100.0,100.0,92.59259033203125,96.93339538574219,73.99736022949219
8646,COLEGIO POLIV. MANUEL BAQUEDANO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,53.712947845458984,38.171199798583984,0.0,0.0,100.0,95.52092742919922,53.57632827758789
8649,COLEGIO LORENZO SAZIE,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,65.83100891113281,50.69706344604492,96.5999984741211,53.41666793823242,100.0,96.98767852783203,70.35677337646484
8650,COLEGIO SAN BENILDO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,59.536354064941406,46.439701080322266,0.0,0.0,81.48148345947266,79.60076904296875,54.17336654663086
8652,COLEGIO SAN ANTONIO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,73.907470703125,59.979373931884766,86.0999984741211,54.66666793823242,92.59259033203125,95.52092742919922,74.90577697753906
8654,COLEGIO POLITECNICO AVDA. INDEPENDENCIA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,46.54533386230469,43.35347366333008,0.0,0.0,74.0740737915039,95.52092742919922,51.85683059692383
8657,COLEGIO SAN ALBERTO,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,56.79597091674805,49.44951629638672,79.7727279663086,57.41666793823242,74.0740737915039,97.01850891113281,65.34312438964844
8658,COLEGIO FRANCISCO ARRIARAN,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,80.21966552734375,47.20414352416992,82.87999725341797,69.08333587646484,100.0,95.52092742919922,74.34000396728516
8659,ESCUELA PARTICULAR FRANCISCO ANDRES OLEA,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,75.55341339111328,44.39314270019531,70.48999786376953,46.58333206176758,92.59259033203125,95.52092742919922,69.80986785888672
8661,ESCUELA PARTICULAR GUILLERMO MATTA,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,73.87704467773438,40.51986312866211,85.0,74.33333587646484,100.0,95.52092742919922,70.51133728027344
8663,ESCUELA PARTICULAR HERMANOS MATTE,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,84.37397003173828,49.01731491088867,84.83000183105469,76.25,100.0,95.52092742919922,76.86012268066406
8665,ESCUELA BASICA N°43 PATRONATO SAN ANTONIO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,60.49497604370117,48.0318717956543,70.38999938964844,45.66666793823242,74.0740737915039,95.52092742919922,64.83488464355469
8666,COLEGIO SANTA ISABEL,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,69.52008056640625,58.21658706665039,74.04000091552734,60.0,92.59259033203125,95.52092742919922,72.3319320678711
8671,ESCUELA PARTICULAR VICTORIA PRIETO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,66.39871215820312,60.51875686645508,80.5,57.91666793823242,92.59259033203125,96.96476745605469,72.4227066040039
8674,ESCUELA PARTICULAR SAN LAZARO,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,64.2031478881836,44.81163787841797,77.75,76.25,92.59259033203125,95.52092742919922,67.64637756347656
8675,COLEGIO SANTA TERESITA DEL NINO JESUS,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,65.13422393798828,49.95874786376953,83.8499984741211,29.25,81.48148345947266,63.68061828613281,60.220977783203125
8676,ESCUELA MANUEL JOSE IRARRAZAVAL,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,71.0744400024414,44.61614990234375,80.97000122070312,89.0,92.45149993896484,95.52092742919922,70.96189880371094
8678,ESC.SILVIA SALAS EDWARDS,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,58.41123580932617,47.78390121459961,92.55000305175781,54.08333206176758,92.59259033203125,97.0090560913086,66.44265747070312
8680,COLEGIO ADVENTISTA PORVENIR,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,71.18197631835938,50.9327392578125,76.30000305175781,75.83333587646484,100.0,95.52092742919922,71.9827651977539
8681,COLEGIO ANGLO MAIPU,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,73.113037109375,45.066490173339844,84.8499984741211,79.0,100.0,95.52092742919922,71.72604370117188
8682,COLEGIO RAFAEL SANHUEZA LIZARDI,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,74.83451843261719,41.101348876953125,88.8499984741211,96.5,100.0,95.52092742919922,72.36775207519531
8684,COLEGIO JEAN JACQUES,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,57.84037399291992,54.587955474853516,68.43000030517578,27.25,74.0740737915039,95.52092742919922,64.64994812011719
8685,ESCUELA BASICA PARTICULAR CLUB HIPICO,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,60.083221435546875,45.29395294189453,73.45999908447266,46.08333206176758,92.59259033203125,97.02820587158203,64.82292175292969
8690,ESCUELA PARTICULAR AMOR DE DIOS,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,59.63396453857422,43.61769104003906,0.0,0.0,92.59259033203125,95.7559585571289,57.195682525634766
8697,COLEGIO ORATORIO DON BOSCO,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,71.6806640625,42.10185623168945,87.81999969482422,71.0,100.0,96.98473358154297,70.46620178222656
